MALICIOUS,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_AGE_DAYS,WHOIS_UPDATED_DAYS,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES
0,55,10,UTF-8,nginx,US,MA,7928,927,0,0,0,0,0,0,0,0,0,0.0
0,55,11,ISO-8859-1,.V01 Apache,US,CA,7680,1110,0,0,0,0,0,0,0,0,0,0.0
0,55,10,UTF-8,Apache,US,FL,8095,912,0,0,0,0,0,0,0,0,0,0.0
0,55,12,utf-8,ATS,US,CA,8899,1374,0,0,0,0,0,0,0,0,0,0.0
0,55,9,UTF-8,cloudflare-nginx,SI,Not Applicable,5789,1449,0,0,0,0,0,0,0,0,0,0.0
0,55,10,UTF-8,mw2164.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,55,12,utf-8,Apache,US,MO,8411,949,0,0,0,0,0,0,0,0,0,0.0
0,55,8,utf-8,nginx/1.10.0,None,None,5864,1084,24,3,9,1715,26,31,22292,1867,26,2.0
0,55,11,UTF-8,mw2110.codfw.wmnet,US,CA,6712,1266,42,36,2,6128,50,50,41385,6736,50,8.0
0,55,12,UTF-8,cloudflare-nginx,BS,New Providence,4966,953,21,3,13,1458,21,4,244,1458,21,0.0
0,55,9,UTF-8,nginx/1.10.1,US,FL,7093,777,8,3,3,696,8,5,306,696,8,0.0
0,55,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37 PHP/5.5.1 OpenSSL/1.0.1g mod_fcgid/2.3.9,US,DE,8908,878,31,3,5,3590,35,40,35749,3886,35,4.0
0,55,10,utf-8,Apache,CA,ON,5740,951,4,3,2,432,4,4,244,432,4,0.0
0,55,12,UTF-8,mw2176.codfw.wmnet,US,CA,6712,1266,13,4,7,1074,13,5,306,1074,13,0.0
0,55,10,UTF-8,mw2187.codfw.wmnet,US,CA,5920,1158,11,5,7,882,11,10,628,882,11,0.0
0,55,12,UTF-8,Server,US,NV,9271,1857,36,27,7,4405,42,47,46271,4833,42,6.0
0,55,10,utf-8,ATS,US,CA,5669,1972,46,38,3,5666,54,67,69645,6250,54,8.0
0,55,10,UTF-8,mw2239.codfw.wmnet,US,CA,6712,1266,27,18,4,3101,31,30,13795,3405,31,4.0
0,55,9,ISO-8859-1,None,US,CA,8098,913,56,52,4,7621,66,74,58567,8357,66,10.0
0,55,9,ISO-8859-1,None,US,CA,8098,913,42,30,9,4861,48,44,43523,5301,48,6.0
0,55,9,ISO-8859-1,None,US,CA,8098,913,33,29,1,5665,43,36,19433,6401,43,10.0
0,55,11,UTF-8,Server,US,NV,9271,1857,48,39,11,5137,55,61,67877,5597,55,6.0
0,55,10,UTF-8,Microsoft-IIS/8.5,US,WI,7778,1235,0,0,0,0,0,0,0,0,0,0.0
0,55,12,ISO-8859-1,None,US,CA,6318,848,0,0,0,0,0,0,0,0,0,0.0
0,55,10,UTF-8,mw2106.codfw.wmnet,US,CA,5920,1158,0,0,0,0,0,0,0,0,0,0.0
0,55,11,us-ascii,Microsoft-HTTPAPI/2.0,AU,None,3965,1043,0,0,0,0,0,0,0,0,0,0.0
1,56,11,iso-8859-1,nginx/1.10.1,PK,Punjab,2072,974,7,0,2,752,9,9,1197,916,9,2.0
0,56,8,iso-8859-1,Apache,US,CA,7325,934,0,0,0,0,0,2,124,0,0,0.0
0,56,11,utf-8,Apache/2.2.15 (CentOS),US,CA,6135,808,0,0,0,0,0,0,0,0,0,0.0
0,56,11,None,Microsoft-IIS/7.0,US,New York,7812,958,0,0,0,0,0,0,0,0,0,0.0
0,56,12,ISO-8859-1,None,US,CA,6318,848,0,0,0,0,0,0,0,0,0,0.0
0,56,9,UTF-8,Apache/2.2.15 (CentOS),CA,qc,7962,1321,0,0,0,0,0,0,0,0,0,0.0
0,56,10,ISO-8859-1,None,US,CA,8098,913,0,0,0,0,0,0,0,0,0,0.0
0,56,12,UTF-8,Apache,US,CA,7528,2240,0,0,0,0,0,0,0,0,0,0.0
0,56,10,us-ascii,Microsoft-HTTPAPI/2.0,US,CO,9297,1360,0,0,0,0,0,0,0,0,0,0.0
0,56,11,UTF-8,Apache-Coyote/1.1,US,GA,6678,1711,0,0,0,0,0,0,0,0,0,0.0
0,56,10,UTF-8,None,US,Connecticut,8570,1355,4,3,2,432,4,5,310,432,4,0.0
0,56,10,UTF-8,nginx,PA,PANAMA,7400,1229,11,3,5,870,11,5,306,870,11,0.0
0,56,9,ISO-8859-1,None,US,CA,8098,913,57,51,3,8171,69,59,26659,9059,69,12.0
0,56,11,iso-8859-1,Apache,None,None,6804,1372,5,5,3,450,5,7,479,450,5,0.0
0,56,9,ISO-8859-1,None,US,CA,8098,913,26,18,7,3928,32,27,10186,4368,32,6.0
0,56,11,us-ascii,Microsoft-HTTPAPI/2.0,AU,None,3965,1043,20,2,7,1876,26,17,2205,2354,26,6.0
0,56,11,iso-8859-1,Apache,None,None,5470,1119,25,13,7,2910,31,30,7648,3402,31,6.0
0,56,9,us-ascii,Microsoft-HTTPAPI/2.0,US,Nevada,5857,1107,12,3,7,1080,14,14,2498,1260,14,2.0
0,56,9,ISO-8859-1,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,CA,Quebec,5903,728,15,2,5,1944,21,21,2698,2416,21,6.0
0,56,12,UTF-8,nginx/1.6.2,CN,hunansheng,5387,666,10,4,4,944,14,15,3869,1252,14,4.0
0,56,13,utf-8,Apache,US,MO,8411,949,37,3,5,3050,43,44,65986,3492,43,6.0
0,56,12,ISO-8859-1,nginx,US,Ohio,5416,821,35,11,3,6351,43,46,22390,6989,43,8.0
0,56,10,us-ascii,Microsoft-HTTPAPI/2.0,US,Arizona,6109,1183,18,13,2,3354,24,18,8544,3810,24,6.0
0,56,12,UTF-8,mw2228.codfw.wmnet,US,CA,6712,1266,8,3,3,847,16,18,1998,1435,16,8.0
0,56,9,ISO-8859-1,Apache,IL,il,3805,807,0,0,0,0,0,0,0,0,0,0.0
0,56,11,ISO-8859-1,Aeria Games & Entertainment,DE,Berlin,4687,822,0,0,0,0,0,0,0,0,0,0.0
0,56,11,utf-8,Apache,US,CA,7501,819,0,0,0,0,0,0,0,0,0,0.0
0,56,10,utf-8,nginx/1.12.0,US,FL,6982,1138,0,0,0,0,0,0,0,0,0,0.0
0,56,11,utf-8,nginx/1.6.3 + Phusion Passenger,None,None,6615,1470,10,2,3,1256,14,14,1546,1576,14,4.0
0,56,11,ISO-8859-1,nginx/1.12.0,US,Arizona,4993,847,0,0,0,0,0,0,0,0,0,0.0
0,56,11,UTF-8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,PA,PANAMA,5113,727,0,0,0,0,0,0,0,0,0,0.0
0,57,9,iso-8859-1,Apache,US,FL,7754,728,0,0,0,0,0,0,0,0,0,0.0
0,57,11,UTF-8,mw2173.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,57,11,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,US,Arizona,7046,1202,0,0,0,0,0,0,0,0,0,0.0
0,57,10,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,57,9,ISO-8859-1,None,US,CA,8098,913,0,0,0,0,0,0,0,0,0,0.0
0,57,11,UTF-8,Apache-Coyote/1.1,None,None,6801,948,15,13,7,1062,15,19,1354,1062,15,0.0
0,57,11,us-ascii,Microsoft-HTTPAPI/2.0,None,None,7334,1502,8,5,5,696,8,10,636,696,8,0.0
0,57,10,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,7334,1810,7,3,2,630,7,5,306,630,7,0.0
0,57,12,utf-8,None,US,NY,7717,807,4,3,3,408,4,6,378,408,4,0.0
0,57,12,utf-8,Apache/2.2.31 (Amazon),None,None,4294,2223,13,4,7,1074,13,5,306,1074,13,0.0
0,57,10,ISO-8859-1,None,US,CA,8098,913,63,58,6,8280,75,65,23559,9168,75,12.0
0,57,10,ISO-8859-1,nginx,US,Ohio,5416,821,37,9,11,5965,43,47,20145,6439,43,6.0
0,57,10,UTF-8,nginx,SE,INDAL,4546,895,16,0,3,1345,18,19,18597,1495,18,2.0
0,57,10,UTF-8,Apache,None,None,6709,895,16,0,7,1293,20,19,1754,1617,20,4.0
0,57,12,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,US,IL,10397,1394,79,2,7,5863,83,83,127368,6173,83,4.0
0,57,9,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,JP,Osaka,1046,1046,19,8,10,1764,23,24,2364,2120,23,4.0
0,57,10,iso-8859-1,Apache/2,US,CA,7400,863,31,0,5,2335,33,37,35231,2493,33,2.0
0,57,13,UTF-8,cloudflare-nginx,US,NY,5678,546,42,7,12,3944,48,40,23329,4404,48,6.0
0,57,11,UTF-8,Server,US,NV,9271,1857,32,26,3,4195,38,45,45691,4623,38,6.0
0,57,11,iso-8859-1,nginx,US,NY,7048,1176,21,6,13,1627,25,23,2044,1933,25,4.0
0,57,10,ISO-8859-1,Apache,US,NY,5996,1730,107,4,4,8986,111,148,234205,9294,111,4.0
0,57,11,utf-8,Microsoft-IIS/7.0,IT,RM,4714,665,18,4,6,1965,22,21,7616,2249,22,4.0
0,57,11,utf-8,Apache,US,CO,5778,1487,9,0,3,871,11,12,4257,1021,11,2.0
0,57,11,iso-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,57,7,UTF-8,Apache/2.2.31 (Amazon),None,None,5419,1186,10,3,5,949,14,15,2597,1309,14,4.0
0,57,12,UTF-8,nginx,US,Arizona,4565,1505,0,0,0,0,0,0,0,0,0,0.0
0,57,13,UTF-8,mw2198.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,57,11,ISO-8859-1,Apache,US,IL,4653,827,0,0,0,0,0,0,0,0,0,0.0
1,58,12,UTF-8,Apache,CZ,PRAHA,4708,697,50,0,1,3592,52,53,66100,3744,52,2.0
1,58,13,UTF-8,nginx/1.12.0,US,UTAH,4743,1090,10,0,2,1692,14,15,8467,2004,14,4.0
0,58,12,utf-8,Apache,US,NY,9264,952,0,0,0,0,0,0,0,0,0,0.0
0,58,8,UTF-8,Apache,US,MA,3459,1011,0,0,0,0,0,0,0,0,0,0.0
0,58,10,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,7334,1810,0,0,0,0,0,0,0,0,0,0.0
0,58,11,us-ascii,Microsoft-HTTPAPI/2.0,AU,None,3965,1043,0,0,0,0,0,0,0,0,0,0.0
0,58,9,ISO-8859-1,nginx/1.12.0,US,Illinois,3338,1683,5,3,3,474,5,4,244,474,5,0.0
0,58,11,utf-8,nginx/1.6.3 + Phusion Passenger,US,Arizona,6615,1470,4,4,1,420,4,5,414,420,4,0.0
0,58,10,UTF-8,GSE,US,CA,6878,1066,5,4,2,474,5,7,442,474,5,0.0
0,58,11,us-ascii,None,US,WA,7375,1050,5,4,2,486,5,9,672,486,5,0.0
0,58,11,ISO-8859-1,nginx/1.12.0,CA,QC,5155,800,4,2,2,408,4,7,438,408,4,0.0
0,58,8,iso-8859-1,Apache/2,US,FL,6715,865,9,0,3,1481,13,12,1327,1773,13,4.0
0,58,12,us-ascii,Microsoft-HTTPAPI/2.0,US,CA,6617,976,50,42,4,6256,58,63,63202,6896,58,8.0
0,58,10,ISO-8859-1,nginx,CA,ON,7626,935,5,0,3,620,7,8,626,770,7,2.0
0,58,9,us-ascii,None,US,CO,8690,1052,14,0,1,1794,18,18,2242,2102,18,4.0
0,58,9,us-ascii,Microsoft-HTTPAPI/2.0,None,None,5408,822,15,10,3,2344,19,17,6649,2668,19,4.0
0,58,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,US,Arizona,6699,1419,17,15,4,1146,17,5,416,1146,17,0.0
0,58,11,UTF-8,mw2172.codfw.wmnet,US,CA,6712,1266,44,37,6,6317,52,53,38708,6925,52,8.0
0,58,11,UTF-8,nginx,None,None,4701,1056,20,9,4,3076,26,23,8668,3494,26,6.0
0,58,9,ISO-8859-1,nginx/1.2.6,US,Arizona,6588,1507,0,0,0,0,0,0,0,0,0,0.0
0,58,11,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,58,11,ISO-8859-1,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,58,12,utf-8,nginx/1.8.0,US,va,9457,1118,0,0,0,0,0,0,0,0,0,0.0
0,59,11,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,59,11,utf-8,cloudflare-nginx,US,Arizona,6538,1281,0,0,0,0,0,0,0,0,0,0.0
0,59,10,iso-8859-1,None,None,None,5404,1380,0,0,0,0,0,0,0,0,0,0.0
0,59,11,iso-8859-1,Apache/2.2.15 (CentOS),US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,59,10,utf-8,Microsoft-IIS/8.5,None,None,8384,1159,15,10,1,2421,21,17,7924,2861,21,6.0
0,59,12,utf-8,nginx,BS,New Providence,4372,1237,0,0,0,0,0,0,0,0,0,0.0
0,59,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37,US,IL,8752,1109,0,0,0,0,0,0,0,0,0,0.0
0,59,11,ISO-8859-1,nginx,US,Virginia,7739,1463,0,0,0,0,0,0,0,0,0,0.0
0,59,10,us-ascii,None,US,FL,6249,799,0,0,0,0,0,0,0,0,0,0.0
0,59,10,iso-8859-1,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,CN,None,4346,788,0,0,0,0,0,0,0,0,0,0.0
0,59,9,ISO-8859-1,None,US,CA,8098,913,0,0,0,0,0,0,0,0,0,0.0
0,59,10,us-ascii,None,US,FL,6249,799,6,5,3,528,6,6,407,528,6,0.0
0,59,13,UTF-8,None,US,AZ,4899,881,8,5,6,672,8,12,768,672,8,0.0
0,59,10,UTF-8,Apache/2.2.22 (Debian),FR,None,8475,1241,10,3,8,828,10,16,1036,828,10,0.0
0,59,11,UTF-8,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,None,None,6310,1131,10,7,5,768,10,13,890,768,10,0.0
0,59,15,UTF-8,ATS,US,CA,8899,1374,20,6,5,2638,28,25,6137,3208,28,8.0
0,59,9,ISO-8859-1,nginx,US,CA,5146,1419,24,0,11,1863,26,27,15088,2033,26,2.0
0,59,11,us-ascii,Microsoft-HTTPAPI/2.0,AU,None,3965,1043,24,3,6,2752,30,24,8910,3230,30,6.0
0,59,9,us-ascii,None,US,CO,8690,1052,14,0,1,1797,18,19,2308,2105,18,4.0
0,59,13,ISO-8859-1,nginx/1.4.4,US,UT,8014,952,8,3,8,552,8,5,420,552,8,0.0
0,59,13,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,8781,952,29,12,6,3325,33,32,29835,3635,33,4.0
0,59,11,ISO-8859-1,Apache,US,FL,7342,1558,17,2,2,1684,21,22,14589,2012,21,4.0
0,59,11,utf-8,None,US,FL,6701,857,48,9,12,3796,52,51,37621,4118,52,4.0
0,59,13,us-ascii,Microsoft-IIS/7.5,US,Missouri,8043,1507,10,0,3,1170,16,14,1324,1584,16,6.0
0,59,11,ISO-8859-1,cloudflare-nginx,NL,ZH,6017,1456,9,0,2,1589,13,13,2404,1909,13,4.0
0,59,10,UTF-8,Apache,US,WA,4848,828,10,1,3,1300,14,15,13818,1618,14,4.0
0,59,12,utf-8,nginx,BS,New Providence,4372,1237,22,12,5,3142,30,24,7684,3746,30,8.0
0,59,11,ISO-8859-1,Apache/2.2.22 (Ubuntu),US,Oregon,7861,758,38,4,10,3936,44,46,29443,4404,44,6.0
0,59,12,ISO-8859-1,nginx,US,Ohio,5416,821,0,0,0,0,0,0,0,0,0,0.0
0,59,11,ISO-8859-1,Apache,US,FL,7342,1558,0,0,0,0,0,0,0,0,0,0.0
0,59,12,UTF-8,cloudflare-nginx,US,FL,7378,2400,14,0,3,1438,18,16,4800,1734,18,4.0
0,59,10,utf-8,Microsoft-IIS/8.5,None,None,8384,1159,21,12,3,3104,29,23,8857,3696,29,8.0
0,60,11,ISO-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,60,11,iso-8859-1,Apache,HK,None,1238,1207,3,1,2,238,5,7,654,394,5,2.0
0,60,10,utf-8,cloudflare-nginx,US,CA,7720,1206,0,0,0,0,0,0,0,0,0,0.0
0,60,11,iso-8859-1,Apache,US,UT,8781,952,0,0,0,0,0,0,0,0,0,0.0
0,60,11,us-ascii,Microsoft-HTTPAPI/2.0,CH,None,8666,1514,0,0,0,0,0,0,0,0,0,0.0
0,60,10,utf-8,Cowboy,US,CA,3333,573,9,7,7,762,9,10,640,762,9,0.0
0,60,12,UTF-8,nginx,US,CA,5649,955,8,6,5,696,8,9,574,696,8,0.0
0,60,10,UTF-8,Apache/2.2.22 (Debian),KR,None,1875,926,6,6,3,540,6,9,617,540,6,0.0
0,60,13,ISO-8859-1,None,US,CA,6318,848,1,1,1,202,1,4,250,202,1,0.0
0,60,13,utf-8,Apache,None,None,7177,938,10,8,2,12231,10,11,1186,12231,10,0.0
0,60,11,ISO-8859-1,cloudflare-nginx,US,Illinois,6485,1494,29,22,3,4932,35,41,23578,5392,35,6.0
0,60,12,iso-8859-1,nginx,CA,BC,7528,1419,6,0,4,664,8,8,609,808,8,2.0
0,60,9,us-ascii,Microsoft-HTTPAPI/2.0,US,PA,5869,1647,5,0,1,622,7,7,9159,812,7,2.0
0,60,11,ISO-8859-1,Apache,CA,BC,5651,1423,29,1,4,2630,35,35,35655,3102,35,6.0
0,60,11,UTF-8,Apache,US,ny,8411,772,101,4,15,7002,107,79,172138,7422,107,6.0
0,60,13,UTF-8,mw2113.codfw.wmnet,US,CA,6712,1266,38,32,3,4488,44,44,44959,4944,44,6.0
0,60,11,utf-8,None,US,CA,6438,894,45,0,3,4192,53,54,62498,4834,53,8.0
0,60,13,utf-8,Microsoft-IIS/7.5,GB,London,7549,634,23,12,5,3208,32,26,8206,3883,32,9.0
0,60,12,UTF-8,Apache,None,None,6589,1170,113,0,3,7746,117,134,229040,8062,117,4.0
0,60,12,UTF-8,cloudflare-nginx,US,FL,8753,1487,3,0,1,466,5,6,490,618,5,2.0
0,60,11,utf-8,nginx,US,California,4632,1374,14,9,2,2531,18,18,8177,2819,18,4.0
0,60,9,utf-8,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,US,OH,5770,1020,0,0,0,0,0,0,0,0,0,0.0
0,60,13,UTF-8,Apache,US,VA,8582,893,0,0,0,0,0,0,0,0,0,0.0
1,61,12,ISO-8859-1,Apache,DE,None,5713,933,0,0,0,0,0,2,124,0,0,0.0
0,61,10,us-ascii,Microsoft-IIS/7.5,US,AZ,3921,604,0,0,0,0,0,0,0,0,0,0.0
0,61,12,ISO-8859-1,Apache/2.4.7 (Ubuntu),US,FL,6062,1890,0,0,0,0,0,0,0,0,0,0.0
0,61,12,UTF-8,Apache/2.2.15 (Red Hat),None,None,6801,948,0,0,0,0,0,0,0,0,0,0.0
0,61,11,us-ascii,cloudflare-nginx,US,FL,8776,828,0,0,0,0,0,0,0,0,0,0.0
0,61,9,ISO-8859-1,Microsoft-IIS/7.5,US,WA,6834,1005,0,0,0,0,0,0,0,0,0,0.0
0,61,11,ISO-8859-1,Apache/2.4.10 (Ubuntu),US,WA,7801,727,20,1,5,1930,28,24,8029,2610,28,8.0
0,61,12,ISO-8859-1,Apache,US,CA,8300,787,22,5,10,1673,24,22,2525,1837,24,2.0
0,61,12,ISO-8859-1,nginx,US,Ohio,5416,821,4,3,2,432,4,6,376,432,4,0.0
0,61,12,ISO-8859-1,Apache,None,None,7429,2420,5,3,3,498,5,7,438,498,5,0.0
0,61,9,ISO-8859-1,nginx/1.12.0,None,None,2115,1423,12,7,5,960,12,10,640,960,12,0.0
0,61,10,UTF-8,Server,US,NV,9271,1857,5,5,3,498,5,8,508,498,5,0.0
0,61,11,us-ascii,None,US,WA,7375,1050,4,3,2,432,4,4,244,432,4,0.0
0,61,12,UTF-8,Server,US,NV,9271,1857,20,8,7,1344,20,10,739,1344,20,0.0
0,61,11,us-ascii,None,US,WA,7375,1050,10,5,7,792,10,15,971,792,10,0.0
0,61,11,ISO-8859-1,Apache,US,DE,7175,819,7,3,3,582,7,5,306,582,7,0.0
0,61,11,utf-8,Apache,None,None,8039,763,26,18,4,3798,34,36,18719,4444,34,8.0
0,61,13,ISO-8859-1,Apache,US,NY,7018,971,7,1,3,743,11,13,1520,1033,11,4.0
0,61,13,UTF-8,cloudflare-nginx,US,WA,3010,574,31,5,8,4514,39,40,26105,5168,39,8.0
0,61,11,utf-8,nginx,US,California,4632,1374,25,20,3,3252,29,35,36967,3540,29,4.0
0,61,10,ISO-8859-1,nginx/1.12.0,US,CO,5279,2090,0,0,0,0,0,0,0,0,0,0.0
0,62,13,ISO-8859-1,Apache,US,FL,7342,1558,8,0,2,1089,14,13,1977,1601,14,6.0
0,62,13,UTF-8,mw2224.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,62,12,UTF-8,nginx,None,None,4701,1056,0,0,0,0,0,0,0,0,0,0.0
0,62,13,ISO-8859-1,Apache,US,FL,7342,1558,0,0,0,0,0,0,0,0,0,0.0
0,62,12,ISO-8859-1,Apache,US,NY,5996,1730,0,0,0,0,0,0,0,0,0,0.0
0,62,12,UTF-8,mw2171.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,62,13,UTF-8,Apache,CA,Ontario,3342,1061,0,0,0,0,0,0,0,0,0,0.0
0,62,10,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,US,Missouri,4950,984,0,0,0,0,0,0,0,0,0,0.0
0,62,9,us-ascii,Microsoft-HTTPAPI/2.0,US,PA,5697,1647,0,0,0,0,0,0,0,0,0,0.0
0,62,11,iso-8859-1,Apache/2.2.15 (CentOS),US,UT,8781,952,11,5,4,1040,15,19,2206,1374,15,4.0
0,62,11,utf-8,AmazonS3,None,None,6531,1496,21,5,7,1810,25,21,2519,2102,25,4.0
0,62,11,UTF-8,Apache/2.2.3 (CentOS),IN,MAHARASHTR,5639,788,32,8,11,2772,38,37,32655,3258,38,6.0
0,62,11,us-ascii,Microsoft-IIS/7.5,US,California,5726,1078,0,0,0,0,0,0,0,0,0,0.0
0,62,12,UTF-8,GSE,US,CA,6878,1066,0,0,0,0,0,0,0,0,0,0.0
0,62,12,ISO-8859-1,Apache,AU,Queensland,4818,800,0,0,0,0,0,0,0,0,0,0.0
0,63,14,ISO-8859-1,cloudflare-nginx,None,None,4508,1226,18,0,2,1676,22,22,21002,1968,22,4.0
0,63,12,utf-8,Apache/2.2.15 (CentOS),US,CA,6135,808,0,0,0,0,0,0,0,0,0,0.0
0,63,11,UTF-8,mw2257.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,63,13,UTF-8,mw2226.codfw.wmnet,US,CA,6712,1266,0,0,0,0,0,0,0,0,0,0.0
0,63,12,UTF-8,Apache,US,Arizona,4607,953,0,0,0,0,0,0,0,0,0,0.0
0,63,11,ISO-8859-1,cloudflare-nginx,None,None,5457,805,4,4,1,420,4,6,476,420,4,0.0
0,63,10,us-ascii,Microsoft-HTTPAPI/2.0,US,WA,8480,827,3,3,1,366,3,4,244,366,3,0.0
0,63,9,iso-8859-1,Apache/2,None,None,5019,1296,4,2,2,408,4,7,448,408,4,0.0
0,63,12,us-ascii,Microsoft-HTTPAPI/2.0,None,None,7735,958,104,0,2,7535,106,124,204971,7683,106,2.0
0,63,14,ISO-8859-1,Apache,CA,ONTARIO,5228,818,26,7,6,2506,30,25,2966,2814,30,4.0
0,63,11,ISO-8859-1,Apache,US,OH,6281,832,31,5,6,2293,33,24,17664,2459,33,2.0
0,63,11,utf-8,DMS/1.0.42,FR,None,5190,1067,44,5,9,3414,48,46,47213,3722,48,4.0
0,63,13,us-ascii,Microsoft-HTTPAPI/2.0,US,UT,8781,952,32,20,13,3967,38,44,23969,4429,38,6.0
0,63,12,UTF-8,nginx,US,Illinois,8419,2190,14,3,4,2108,18,22,3406,2388,18,4.0
0,63,11,ISO-8859-1,None,US,CA,8098,913,31,13,8,5105,43,28,13437,5105,43,0.0
0,63,10,UTF-8,Apache,US,WA,4616,697,4,1,2,583,6,8,737,735,6,2.0
0,63,10,us-ascii,Microsoft-HTTPAPI/2.0,US,PA,5869,1647,35,19,11,3472,41,33,24847,3944,41,6.0
0,63,10,UTF-8,ATS,US,CA,8899,1374,29,10,7,4825,40,36,37575,5567,40,10.0
0,64,11,UTF-8,nginx/1.6.3,US,WA,4526,788,0,0,0,0,0,0,0,0,0,0.0
0,64,13,ISO-8859-1,Apache,US,CA,8074,828,0,0,0,0,0,0,0,0,0,0.0
0,64,11,UTF-8,nginx/1.8.1,UK,None,9582,1205,0,0,0,0,0,0,0,0,0,0.0
0,64,13,ISO-8859-1,Apache,US,NY,5996,1730,0,0,0,0,0,0,0,0,0,0.0
0,64,13,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,64,10,UTF-8,Apache-Coyote/1.1,US,ca,7322,1067,0,0,0,0,0,0,0,0,0,0.0
0,64,10,UTF-8,Apache,IN,Haryana,8225,1091,15,2,5,1238,17,9,760,1430,17,2.0
0,64,11,UTF-8,Apache-Coyote/1.1,US,nj,5820,1012,2,2,1,276,2,4,246,276,2,0.0
0,64,12,UTF-8,None,US,CA,7577,790,5,4,2,498,5,9,570,498,5,0.0
0,64,11,utf-8,nginx/1.12.0,None,None,6982,1138,7,7,3,618,7,9,562,618,7,0.0
0,64,13,UTF-8,Server,US,NV,9271,1857,10,2,6,1197,14,17,1374,1503,14,4.0
0,64,11,ISO-8859-1,Apache,GB,MIDDLESEX,4417,771,10,1,3,1256,14,16,1909,1580,14,4.0
0,64,11,UTF-8,Server,US,NV,9271,1857,39,18,14,4631,49,42,12921,5353,49,10.0
0,64,10,us-ascii,Microsoft-HTTPAPI/2.0,US,WA,8480,827,26,6,5,3201,30,29,20250,3517,30,4.0
0,64,13,us-ascii,Microsoft-IIS/7.5,NO,Rogaland,4714,772,16,1,5,1910,24,24,3124,2552,24,8.0
0,64,13,UTF-8,Application-Server,US,TX,9193,823,0,0,0,0,0,0,0,0,0,0.0
0,64,14,UTF-8,cloudflare-nginx,US,FL,7120,898,0,0,0,0,0,0,0,0,0,0.0
0,64,11,ISO-8859-1,None,US,FL,8292,2815,0,0,0,0,0,0,0,0,0,0.0
0,65,12,UTF-8,Server,US,NV,9271,1857,0,0,0,0,0,0,0,0,0,0.0
0,65,11,ISO-8859-1,Apache,US,NY,8334,854,0,0,0,0,0,0,0,0,0,0.0
0,65,12,utf-8,nginx + Phusion Passenger,CA,ON,3291,823,35,9,12,2820,43,26,3034,3428,43,8.0
0,65,14,utf-8,nginx,US,California,4632,1374,6,3,4,564,6,6,376,564,6,0.0
